Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
PLURA,CryptoNight,PoW,560085952.404637,1000000000.0,0.31453246400268636,-2.3313541605590262,0.36304238201494404,3,PluraCoin
EMAR,Scrypt,PoW/PoS,21599339.6728,84000000.0,-0.3270894590184288,0.981209046819788,-0.5304342992268657,0,EmaratCoin
DKD,X15,PoS,30284196.369129,90000000.0,-0.19064059391392932,1.586662207672601,-0.3656873104329392,0,Dekado
LYNX,Scrypt,HPoW,77872059787.8998,92000000000.0,2.2655058274451796,0.26763402645222595,-0.3125619070906143,0,Lynx
POSQ,Quark,PoS,2716264.95302831,650000000.0,-0.3531092246033544,1.543477937287544,-0.1916142594117237,0,Poseidon Quark
BWS,SHA-256,PoS,57811001.000889,100262205.0,-0.27279523312439174,0.7029242803315897,-0.05997404910503827,0,BitcoinWSpectrum
MUSE,DPoS,PoS,18194936.0,18081806.0,1.025338172851268,1.6165419573509712,-0.15905464315561815,0,Muse
XMN,X16R,PoW,8125865.02097646,22075700.0,-0.20463146680206246,-1.216557096424668,0.16257482962555708,3,Motion
PLUS1,HMQ1725,PoW,8645406.16776286,21000000.0,-0.13359241615990533,-2.2460763560500903,0.3625103676669418,3,PlusOneCoin
AXE,X11,PoW,4993030.69736615,21000000.0,-0.23861763917945664,-0.8520992202023521,0.05700302211211213,3,Axe
TRVC,X16R,PoW/PoS,36923120.6205934,82546564.0,-0.3661578700496536,0.8262991123795091,-0.3750369865790034,0,Trivechain
DTEM,Quark,PoS,7082392.24744494,21000000.0,-0.3575146841248511,1.5438331880363076,-0.19156316920053432,0,Dystem
GIC,Quark,PoW/PoS,5919489.76813523,5151000.0,-0.3966508620918009,1.6172257745517997,-0.5015522480571782,0,Giant
PNY,Scrypt,PoS,1042012.45227735,16880000000.0,-0.1692691086872813,0.8983722442449282,-0.22184094296474355,0,Peony Coin
ABS,Lyra2REv2,PoW/PoS,13332617.9413708,52500000.0,-0.3608902155245119,0.7989568644774134,-0.3577663495462197,0,Absolute Coin
VITAE,Quark,PoS,66053877.6256106,100000000.0,-0.3562343133067992,1.5438092905188516,-0.1915901655003113,0,Vitae
HEX,Scrypt,PoW,1416663.06600024,22105263.0,-0.1654679182081507,-1.0616433622511845,0.007174657474587173,3,HexCoin
TPC,Scrypt,PoW/PoS,5403802.49590733,1000000000.0,-0.32079404352659835,0.9806882776950895,-0.5305052995511991,0,TPCash
WEBC,CryptoNight-V7,PoW,15580199.3087496,1750000000.0,-0.1273936927787896,-2.2945593577653236,0.35052332510715833,3,Webchain
RYO,Cryptonight-GPU,PoW,4890897.0,88188888.0,-0.12464535282016813,-2.2513164166614494,0.30648042363120337,3,Ryo
URALS,XEVAN,PoW,14746153.0962884,210000000.0,-0.14345324622966582,-0.8257452873018383,0.1996172409194439,3,Urals Coin
QWC,CryptoNight Heavy,PoW,99553110528.8022,184470000000.0,3.1055682180855317,-2.3983814218346526,0.266173375893308,3,Qwertycoin
ARE,X11,PoS,19269509.94,55000000.0,-0.361499440599753,1.1173827415586726,-0.17061075347287122,0,ARENON
EUNO,X11,PoW/PoS,30771125.9760867,50000000.0,-0.4004040104200652,1.190773635814677,-0.4806051184517872,0,EUNO
MMO,Scrypt,PoS,107763867.917675,260000000.0,-0.28577968502877416,0.90775598775521,-0.2204880030581592,0,MMOCoin
KETAN,PoS,PoS,9327131.59708692,210000000.0,-0.3433178916424947,1.609269317142518,-0.11847252086672316,0,Ketan
PPAI,SHA-256,PoW,2100000000.0,2100000000.0,-0.11037621501242183,-1.2669854782487477,0.16675861328154254,3,Project Pai
XDNA,Keccak,PoW/PoS,4672513.84432375,366000000.0,-0.3308112223679408,0.6304628499154687,-0.4395458600156804,0,XDNA
PAXEX,X11,PoS,4504639.0,100000000.0,-0.3613608085661293,1.1173522948176313,-0.17060941148095662,0,PAXEX
AZART,X11,PoW,5015881.37315389,25000000.0,-0.2385890052389766,-0.8521014617276156,0.05700267971307111,3,Azart
TSC,Scrypt,PoW/PoS,1059954080.43439,18000000000.0,-0.18740429654139926,0.9714951067250163,-0.5322915378369687,0,ThunderStake
KCASH,SHA-512,Zero-Knowledge Proof,1000000000.0,1000000000.0,-0.3094736327550067,1.0145286750737703,0.5234018700173013,0,Kcash
XCG,X16R,PoW,9753753.61515394,100000000.0,-0.2040591992437169,-1.2166003520021575,0.162567750382852,3,Xchange
AAC,ECC 256K1,DPOS,1000000000.0,1000000000.0,-0.3735583200462605,5.5230699874427645,13.031182586000979,1,Acute Angle Cloud
CRYP,Equihash,PoW,4235111504.0,7600000000.0,-0.051214903884254565,-2.1391461728619667,0.3868701101062194,3,CrypticCoin
BTXC,XEVAN,PoS,6787405.18013774,50000000.0,-0.267981869239454,1.143838033511756,-0.027972623458437137,0,Bettex coin
ACM,Lyra2Z,PoW,13634850.0,84000000.0,-0.15595770831844166,-2.223158003722832,0.3386356440726815,3,Actinium
BSV,SHA-256,PoW,17992514.6469233,21000000.0,-0.15054628915701843,-1.2665411192481493,0.16765234290698677,3,Bitcoin SV
BITM,XEVAN,Pos,208515864.367343,70000000000.0,0.5454822450213918,0.5966337237658011,0.22855327636551792,0,BitMoney
JMC,X11,PoS,17209923728.3266,0.0,-0.15189771117982817,1.1233982469196786,-0.17654998876538214,0,Junson Ming Chan Coin
FRED,CryptoNight,PoW,1867054873.28397,8080000000.0,0.38068569205968894,-2.334880746093452,0.3619984230811087,3,FREDEnergy
HERB,Quark,PoW/PoS,35312185.7437239,54000000.0,-0.3959455410127303,1.6172085358030237,-0.5015664958411836,0,HerbCoin
UMO,Blake,PoW,1578281.31341127,105120001.44,-0.1287504662666853,-2.275934469304107,0.34712222976537654,3,Universal Molecule
LIT,Blake,PoW,15846721.2482747,25228800.0,-0.1291424957687967,-2.275884573618162,0.3471239771802876,3,Lithium
PIRATE,Equihash,PoS,13475920.0,105000000.0,-0.2792111244744634,-0.16690477311499133,0.1613505512434229,3,PirateCash
EXO,Exosis,PoW,406091.925,21000000.0,-0.15142833144257178,-2.08952948813861,0.3905050237520206,3,Exosis
BLTG,Scrypt,PoW,35284717.173946,120000000.0,-0.1643602579794403,-1.061686624849767,0.007154760864627232,3,Block-Logic
OWC,Scrypt,PoW/PoS,14777549.3940764,21000000.0,-0.32761937851291123,0.9812421012669753,-0.530426672180384,0,Oduwa
BEAM,Equihash,PoW,35687520.0,262800000.0,-0.15452399158204014,-2.1364818948752218,0.38893567153411784,3,Beam
GALI,Quark,PoW/PoS,18265011.2486006,19035999.0,-0.3964016293450112,1.617222263885058,-0.501557677767196,0,Galilel
BTH,Equihash,PoW,25150787.5,30886000.0,-0.15629667183241353,-2.136355141532135,0.3889587084149459,3,Bithereum
CSPN,Quark,PoS,1934701.67524713,13370000.0,-0.3576316522893822,1.5438356868566128,-0.1915607512815114,0,Crypto Sports
CREDIT,Scrypt,PoW/PoS,30825710000.0296,74800000000.0,0.5788361501846064,0.9499148267605898,-0.5473332097151684,0,Credit
SLC,QuBit,PoW,12925790.4226959,100000000.0,-0.20079183498057795,-1.3326356318221972,0.22536267799690493,3,SLICE
DASHP,X11,PoS,715659.44237941,19700000.0,-0.3619763154570032,1.117396134078022,-0.17060138635334646,0,Dash Platinum
NSD,Scrypt,PoW/PoS,20546528.2059957,84000000.0,-0.32710231958615776,0.9812086803049882,-0.530433935207138,0,Nasdacoin
BEET,XEVAN,PoW/PoS,198938144.363399,500000000.0,-0.3014543688619821,1.2170359386892775,-0.3380674987857202,0,Beetle Coin
TTN,SHA-256D,PoW/PoS,896361168.0,5000000000.0,-0.2854678834962972,1.6736910004951275,-0.7690522343257626,0,Titan Coin
AWR,X11,PoW/PoS,15420234.5389336,420000000.0,-0.39796870864804645,1.1905602147915144,-0.48063075181632636,0,Award
BLAST,SHA-256,PoW,52293836.6277958,64000000.0,-0.14982246881324868,-1.2665533598565708,0.16763688703814741,3,BLAST
XRC,X13,PoW,1170292.5,2100000.0,-0.10759106648373779,-0.48745660004306207,-0.10749131590913569,3,Bitcoin Rhodium
GLT,SHA-256,PoW,84613099.9999955,168000000.0,-0.14869044937132586,-1.2666005950521506,0.16761701538766519,3,GlobalToken
INSN,X11,PoW/PoS,23775960.3207514,30000000.0,-0.40063123357472924,1.1907824479919835,-0.4806010273147387,0,Insane Coin
ALX,DPoS,DPoS,1000000000.0,1000000000.0,3.7520467257152634,1.688490260027412,-0.2263752513831347,0,ALAX
LDOGE,Scrypt,PoW/PoS,15318887081.0146,35000000000.0,0.10728295116447543,0.9668987717931037,-0.5386433189151149,0,LiteDoge
SLR,Scrypt,PoW,55565076.3863525,98100000000.0,0.5304385259290426,-1.1167805836061182,-0.001045784658607228,3,SolarCoin
TRK,X11,PoW/PoS,242574105.22384,0.0,-0.3981711764499807,1.190875489197346,-0.48067417014897046,0,TruckCoin
UFO,NeoScrypt,PoW,3824685012.0,4000000000.0,-0.09827343983351722,-1.6910991336490244,0.213354205917522,3,UFO Coin
OC,Scrypt,PoW/PoS,3537150.0,200000000.0,-0.3264878073604273,0.9811375239100039,-0.5304377544982076,0,OrangeCoin
BLC,Blake,PoW,23356790.1494191,7000000000.0,-0.07960868032183085,-2.279804361672832,0.34653811839963494,3,BlakeCoin
BITS,Scrypt,PoW/PoS,20576532.0,54256119.0,-0.3273127985935508,0.9812254178184812,-0.5304314582625801,0,BitstarCoin
NEOS,SHA-256,PoS,4392258.24647793,21000000.0,-0.2740096333757389,0.7029502583791731,-0.059948950792850834,0,NeosCoin
HYPER,Scrypt,PoW/PoS,9631199.99309942,0.0,-0.3278311062440177,0.9812521194419481,-0.5304231366648527,0,HyperCoin
PINK,X11,PoW/PoS,436353624.490312,500000000.0,-0.3922597209283126,1.1906617645450597,-0.48078298356329086,0,PinkCoin
CESC,Scrypt,PoW,780210700.0,1000000000.0,-0.1490225925270775,-1.061922179747031,0.006823605911203634,3,Crypto Escudo
ADC,Scrypt,PoW/PoS,980732528.97974,10500000000.0,-0.24153729074330654,0.9756853028466148,-0.5316369620970073,0,AudioCoin
NKA,SHA-256,PoW/PoS,17939725045.334,190000000.0,-0.09273307322476873,0.7824831158263236,-0.3761552040951605,0,IncaKoin
PIGGY,X11,PoW/PoS,494240666.028571,1000000000.0,-0.38800825341855766,1.1904007317033587,-0.48084481084162384,0,Piggy Coin
CRW,SHA-256,PoW,22986929.0854247,42000000.0,-0.15033641738012313,-1.2665511903161746,0.16764885992443548,3,Crown Coin
GEN,Scrypt,PoW/PoS,60000000.0,15000000.0,-0.32710949806090317,0.9812612187595067,-0.5304418065319284,0,Genstake
SMLY,Scrypt,PoW,29583989322.9213,50000000000.0,0.5501749890522137,-1.0794508659456639,-0.007233181541657294,3,SmileyCoin
MI,Scrypt,PoW/PoS,404316475.545465,400000000.0,-0.3201743663685186,0.9811645730300605,-0.5305930527288307,0,XiaoMiCoin
GRS,Groestl,PoW,73298203.8873662,105000000.0,-0.2050022543511606,-1.1581127959401931,0.0839670279057515,3,Groestlcoin
CPC,X11,PoW/PoS,201364327.427503,208000000.0,-0.39720012242855285,1.190744169881773,-0.48067731537685304,0,CapriCoin
CLUB,Scrypt,PoW/PoS,103621876.167052,160000000.0,-0.32554877530335113,0.9811948611649675,-0.5304690147764354,0, ClubCoin
RADS,PoS,PoS,3821245.74150193,9000000.0,-0.3448099776856365,1.609380436763884,-0.1184538086190215,0,Radium
BTA,Scrypt,PoW,5052555.91981545,5000000.0,-0.16554475825120002,-1.0616324770015182,0.007174830749452823,3,Bata
PAK,Scrypt,PoW,69684455.4387001,182000000.0,-0.16350055009283018,-1.0617095162278016,0.007137682100960682,3,Pakcoin
CRB,X11,Proof of Trust,16901016.6609755,16504333.0,-0.44040676051889266,1.2430721746811524,-0.04061030554422039,0,Creditbit 
OK,SHA-256,PoW/PoS,74676064.9488608,105000000.0,-0.31156525767555027,0.7763115655179877,-0.36997108286656816,0,OKCash
LSK,DPoS,DPoS,120012140.0,159918400.0,3.7353421880654287,1.688656346978679,-0.22600073564011386,0,Lisk
XHI,Scrypt,PoS,10000244677.7002,10008835635.0,-0.09583196902770354,0.9057173994871237,-0.2247236657847781,0,HiCoin
XWC,Scrypt,PoW/PoS,252005564.19257,300000000.0,-0.32274378319381414,0.9811677861049398,-0.5305320273059418,0,WhiteCoin
FSC,NeoScrypt,PoW/PoS,1120385.00502,60168145.0,-0.3352151390169953,0.35266560458079754,-0.32259109546398324,0,FriendshipCoin
J,Multiple,PoW,3332922.5,2800000.0,-0.13610509739872526,-1.6381854259274706,0.32971575213639903,3,JoinCoin
TRI,X13,PoW/PoS,140777.753365,120000.0,-0.2699245127894078,1.5554243456769075,-0.6450875967945328,0,Triangles Coin
VOLLAR,Equihash+Scrypt,PoW,100000000.0,2100000000.0,-0.16040414950441642,-1.840055873521234,0.40130114012721474,3,Vollar
EOS,DPoS,DPoS,1020544523.0722,0.0,3.745208984058848,1.6890597822481308,-0.2262987303004699,0,EOS
RCC,Ethash,PoW,24487944.0958204,24487944.0,-0.1655657587725446,-1.8837975158999636,0.3651307830303156,3,Reality Clash
OXY,DPoS,DPoS,1122382283.37,0.0,3.746452978311368,1.6890952349835144,-0.2263339416891645,0,Oxycoin
TCH,SHA-256,PoS,1000000000.0,1000000000.0,-0.25490799545312076,0.7027462985776542,-0.060375060214766595,0,TigerCash
WAVES,Leased POS,LPoS,100000000.0,100000000.0,-0.42232458984346455,4.328522883763697,21.079404739439447,1,Waves
PART,PoS,PoS,9283137.5558676,8634140.0,-0.3447458516820504,1.609382543958628,-0.11845566652596345,0,Particl
BTT,TRC10,DPoS,989988713439.649,990000000000.0,34.057415964024976,1.4469858096675463,-1.0514297480307153,2,BitTorrent
NXT,PoS,PoS/LPoS,1000000000.0,1000000000.0,-0.29171677446492983,1.3565766691340257,-0.26002818365739305,0,Nxt
ZEPH,SHA-256,DPoS,1999999995.3056,2000000000.0,2.4721509932568355,0.7746907667812395,-0.12770347159831125,0,ZEPHYR
GAP,Scrypt,PoW/PoS,14931046.1546605,250000000.0,-0.32599419065672586,0.9811133719588973,-0.5304458752752839,0,Gapcoin
BDX,CryptoNight,PoW,980222595.0,1400222610.0,0.32250168184160505,-2.331432971786728,0.3628636472794599,3,Beldex
ZEN,Equihash,PoW,7296537.5,21000000.0,-0.15658484847356255,-2.136355797533994,0.3889657084065355,3,Horizen
XBC,Scrypt,PoS,128326.99633965,1000000.0,-0.2889304756835956,0.907864170487751,-0.22042912827243785,0,BitcoinPlus
